Thermae Romae||||Ancient Roman architect Lucius is too serious. His inability to keep up with the fast-moving times costs him his job. When a friend takes the dejected Lucius to the public bathhouse to cheer him up, Lucius accidentally slips through time and resurfaces in a modern-day public bath in Japan. There, he meets aspiring young manga artist Mami, along with others of the "flat-faced clan". Shocked by the many inventive aspects of Japan's bathing culture, Lucius returns to ancient Rome and garners tremendous attention when he implements these novel ideas back in Rome. As he time-slips back and forth between ancient Rome and modern-day Japan, Lucius' reputation as the ingenious, new bath architect begins to grow.||||2012||||movie||||N/A||||Comedy, Sci-Fi
Blade of the Immortal||||Manji, a highly skilled samurai, becomes cursed with immortality after a legendary battle. Haunted by the brutal murder of his sister, Manji knows that only fighting evil will regain his soul. He promises to help a young girl named Rin avenge her parents, who were killed by a group of master swordsmen led by ruthless warrior Anotsu. The mission will change Manji in ways he could never imagine - the 100th film by master director Takashi Miike.||||2017||||movie||||R||||Action, Drama, Fantasy
Mildred Pierce||||When Mildred Pierce's wealthy husband leaves her for another woman, Mildred decides to raise her two daughters on her own. Despite Mildred's financial successes in the restaurant business, her oldest daughter, Veda, resents her mother for degrading their social status. In the midst of a police investigation after the death of her second husband, Mildred must evaluate her own freedom and her complicated relationship with her daughter.||||1945||||movie||||PASSED||||Crime, Drama, Film-Noir, Mystery, Romance
Sutoreito jaketto: The relief - Shokuzai no mirai||||N/A||||2008||||movie||||N/A||||Animation
Gantz||||After trying to rescue a man on the subway tracks, two teens wake up in a room dominated by a mysterious black sphere that sends them to hunt down and kill aliens hiding on Earth.||||2010||||movie||||NOT RATED||||Action, Horror, Sci-Fi
Another||||Twenty-six years ago, in a third-year classroom of a middle school, there was a student named Misaki. As an honors student who was also good at sports, the charming boy was popular with his classmates. When he suddenly died, his classmates decided to carry on as if he was still alive until graduation. Then, in the spring of 1998, a boy named Sakakibara Kouichi transfers to that classroom, and he grows suspicious of the fearful atmosphere in that classroom. In particular, there is a beautiful, aloof girl named Mei Misaki who wears an eye-patch and is always alone drawing pictures.||||2012||||series||||TV-14||||Animation, Drama, Horror, Mystery
Charlie's Angels||||The captivating crime-fighting trio who are the masters of disguise, espionage and martial arts. When a devious mastermind embroils them in a plot to destroy individual privacy the Angels, aided by their loyal sidekick Bosley, set out to bring down the bad guys. But when a terrible secret is revealed it makes the Angels targets for assassination.||||2000||||movie||||PG-13||||Action, Adventure, Comedy
Space Brothers||||One night, as children, Mutta and Hibito saw what they thought was an UFO passing close to the Moon. Becoming fascinated by space, they promised each other they'd be astronauts and that one day they'd meet in outer space. Years later, Hibito, the younger brother, has been selected as the first Japanese astronaut that will participate in a mission to the Moon. Meanwhile Mutta, the older one, had given up on those dreams and has recently lost his job as a car designer. It's then that he receives a call from his brother who asks him to remember that one night of their childhood and their promise.||||2012||||movie||||N/A||||Comedy
Natsume's Book of Friends The Movie: Tied to the Temporal World||||N/A||||2018||||movie||||N/A||||Animation, Drama
The Pacific||||The Pacific follows the lives of a U.S Marine Corps squad during the campaign within the Pacific against the Japanese Empire during WW2. Made by the creators of Band of Brothers, it follows a similar line of thought to outline the hardships of the common man during war. The Pacific is in parts a fast paced war series that can be enjoyed by action lovers whilst containing a more sensitive side when projecting the relationships (brotherhood) of Marines on the battlefield. Where The Pacific takes a new direction from its "older brother" is in its depiction of the lives of soldiers who were picked to return home to increase the sales of war bonds. In doing this it also depicts the life cycle of returned soldiers from initial joy to the eventual feeling of regret and to a certain extent shame felt by soldiers wanting to return to the war in service of either their comrades or nation.||||2010||||series||||TV-MA||||Action, Adventure, Drama
Kickin' It Old Skool||||A young breakdancer hits his head during a talent show and slips into a coma for twenty years. Waking up in 2006, he looks to revive his and his team's career with the help of his girlfriend and his parents.||||2007||||movie||||PG-13||||Comedy
This Is England '88||||Late December, 1988. 18 months ago, Soulmates woody and Lol parted. Now they lie in a self imposed exile from each other and the remnants of the 'Gang'. But as a familiar face returns, the happiness of some give way to a dark and bleak Christmas that nobody will forget...||||2011||||series||||TV-MA||||Crime, Drama
Flying Monsters 3D with David Attenborough||||Famous naturalist David Attenborough explains the rise and fall of pterosaurs, mistakenly known as flying dinosaurs. He also flies a glider to show how big the Quetzalcoatlus, at the time the largest known pterosaur species, really was.||||2011||||movie||||N/A||||Documentary
Bikie Wars: Brothers in Arms||||Brothers in Arms is the story of the lead up, reasons and the repercussions of the "Milperra Massacre" where two warring Motorcycle Clubs faced off in the car park of a western Sydney pub on Fathers Day, 1984. The two clubs, the Bandidos, and the Comancheros were once under one club, only to later split, which then caused a rift that would lead to many deaths. Whilst the show is "based" on real events, there are inaccuracies that can easily be ignored and give the viewer an insight into not only the bikie (biker) culture, but also one of the worst massacres in Australian history.||||2012||||series||||N/A||||Drama
Paper Giants: The Birth of Cleo||||The Whitlam era as seen through the eyes of Cleo magazine and its young editor, Ita Buttrose.||||2011||||series||||N/A||||Biography, Drama, History
Gravity||||Dr. Ryan Stone (Sandra Bullock) is a brilliant medical engineer on her first shuttle mission, with veteran astronaut Matt Kowalski (George Clooney) in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The shuttle is destroyed, leaving Stone and Kowalsky completely alone - tethered to nothing but each other and spiraling out into the blackness.||||2013||||movie||||PG-13||||Drama, Sci-Fi, Thriller
Planet Dinosaur||||An astonishing six-part series that brings to life the most incredible creatures that ever existed. From Spinosaurus, the biggest killer to ever walk the Earth, to the immense sea-monster Predator X, and the deadly cannibalistic Majunasaurus - dinosaurs were more monstrous, more horrific and bizarre than ever before imagined. Combining a 3D graphic world, incredible CGI and stunning photo-real fight scenes, this is a whole new perspective on dinosaurs.||||2011||||series||||N/A||||Documentary, Animation, Action
Nin x Nin: Ninja Hattori-kun, the Movie||||Kanzo Hattori, an apprentice Ninja, leaves his home town of Iga for his final training. He must go to the city of Edo (Tokyo), and the first person he meets shall be his master, whom he must protect with his life, whilst upholding the ninja code. Also while in Edo, Hattori must find out why their rivals, the Koga Ninjas, are flourishing while the Iga Ninjas are dying out. Hattori's master is Kenichi, a 9 year old boy. Kenichi is an introvert and not very popular boy, so he never plays with the other children from school. Kenichi also has a secret crush on a young lady called Midori, yet he's too shy to speak to her. Though as he watches Hattori trying his best, he too begins to try. Meanwhile, people are being found unconscious, their bodies completely unmarked. All the victims have a tattoo (the Koga Ninja crest) and are found with a throwing knife lying close by.||||2004||||movie||||N/A||||Action, Adventure, Comedy
Iron Man 3||||Marvel's "Iron Man 3" pits brash-but-brilliant industrialist Tony Stark/Iron Man against an enemy whose reach knows no bounds. When Stark finds his personal world destroyed at his enemy's hands, he embarks on a harrowing quest to find those responsible. This journey, at every turn, will test his mettle. With his back against the wall, Stark is left to survive by his own devices, relying on his ingenuity and instincts to protect those closest to him. As he fights his way back, Stark discovers the answer to the question that has secretly haunted him: does the man make the suit or does the suit make the man?||||2013||||movie||||PG-13||||Action, Adventure, Sci-Fi
Clue||||Clue is a movie about six guests, a butler, and a maid, who are all involved in the murders of six people. The guests all meet at Hill House, where you learn that Professor Plum works in D.C., where everyone else lives. Colonel Mustard is a client of Miss Scarlet, who is the ex-employer of Yvette, the maid, who had an affair with the husband of Mrs. White, etc. Blackmailer Mr. Boddy gives each guest a weapon and tells them to kill butler Wadsworth to avoid being exposed. Add in Mrs. Peacock's craziness and Mr. Green's clumsiness, and meet a whole group tangled in a web of murder, lies, and hilarity.||||1985||||movie||||PG||||Comedy, Crime, Mystery
Restless||||Annabel is a terminally ill cancer patient and is quietly awaiting her death spending her time studying nature. Enoch is struggling to recover from the death of his parents and spends his time attending funerals with his only friend - a ghost named Hiroshi who was a WWII Japanese kamikaze pilot. Just as Annabel's sister is trying to cope with Annabel's impending death, Annabel and Enoch fall in love. They both finally have a reason to live, but is it too late to have a life together?||||2011||||movie||||PG-13||||Drama, Romance
The Promise||||Set during the last days of the Ottoman Empire, The Promise follows a love triangle between Michael, a brilliant medical student, the beautiful and sophisticated Ana, and Chris - a renowned American journalist based in Paris.||||2016||||movie||||PG-13||||Drama, History
The Idolmaster Movie: Beyond the Brilliant Future!||||N/A||||2014||||movie||||N/A||||Comedy
The Silence||||"The Silence" is about the emotional distance between two sisters. The younger one is still attractive enough to pick up a lover in a strange city. The older one -- even though she is very ill -- would like to make a human connection also but cannot leave the hotel room. Traveling with the sisters is a small boy who escapes into the hotel, meets a troupe of dwarfs. Which sister is this little boy's mother?||||1963||||movie||||R||||Drama
Kissxsis OVA 2: Futari de kurisumasu||||N/A||||2009||||movie||||N/A||||Short, Comedy, Romance
Just William||||Based on Richmal Crompton's comedic short stories and books, Just William presents the adventures of 11-year-old William Brown, and his intrepid band of friends, "The Outlaws." Set in an idyllic England of the 1950's, this is the perfect portrayal of scruffy, irrepressible schoolboy William, who, despite his good intentions, invariably ends up causing chaos and getting into trouble. A hero in his own mind, William battles disapproving adults, his long-suffering parents, teachers and older siblings to see justice done in four laugh-out-loud funny escapades of enjoyable family viewing.||||2010||||series||||N/A||||Comedy, Family
Cloudstreet||||The lives of two working class Australian families who come to live together at One Cloud Street, over a period of twenty years, 1943 - 1963.||||2011||||series||||N/A||||Drama
Peter Punk||||N/A||||2011||||series||||N/A||||Comedy, Music
This Is England '86||||This Is England '86 is a 2010 British drama miniseries written by Shane Meadows and Jack Thorne. A spin-off from the 2006 film This Is England, and set three years later, it focuses on the mod revival scene rather than the skinhead subculture. Like the film, This Is England '86 stars Thomas Turgoose as Shaun, although Lol (Vicky McClure) and Woody (Joe Gilgun) play even more central roles. The story takes place during the 1986 FIFA World Cup. As Shaun completes his last school exam, he realises he will have to find his way in the world. His friends, who include Woody, Lol, Smell, Gadget and Meggy, are still around, looking for love, entertainment and employment.||||2010||||series||||TV-MA||||Crime, Drama
Gangsta Fiction - Im Angesicht des Verbrechens: Making of||||N/A||||2010||||movie||||N/A||||Documentary
Fashion||||Set against the glittering backdrop of the glamorous but ruthless world of haute couture fashion, this is the story of a small town girl with big dreams. Meghna always knew she was meant to be famous, but she was about to find out the hard way that success came at a price. Fashion is the tale of what happens when the price of success becomes too much to pay||||2008||||movie||||N/A||||Drama
Dos por Uno||||After being fired from a supermarket, Ramiro steals the identity of Valentina to get his job back.||||2013||||series||||N/A||||Comedy
Kamen Teacher||||N/A||||2013||||series||||N/A||||Comedy
Shinjuku Swan||||Set in Shinjuku, an entertainment and red-light district, Tokyo, Japan. The main character Tatsuhiko doesn't have money or a job. One day, he meets a scout who recruits girls on the streets to work in the adult entertainment business. Tatsuhiko soon works as a scout too.||||2015||||movie||||N/A||||Comedy
This Is England '90||||The year is 1990, the rave scene has just entered England. The sound of the Stone roses lurks toward Shaun and the gang. This means that Woody and Lol are living in a domestic bliss, they are happy again. But this year will see huge changes in everyone. This is the year 1990. This is England.||||2015||||series||||N/A||||Crime, Drama
Generation War||||Berlin, 1941. Five friends eager to become heroes in an adventure that will change the face of Europe - and that will forever change them as well. Level-headed, highly decorated officer Wilhelm is off to the eastern front with his younger brother Friedhelm, a sensitive dreamer more interested in literature than warfare. Deeply in love with Wilhelm is Charlotte, a young nurse who looks forward to serving in the Wehrmacht, also on the eastern front. While Greta is a talented singer who longs to become another Marlene Dietrich, her Jewish boyfriend Viktor still cannot convince his parents to leave Germany... Valor and courage come to the fore, but also betrayal - of values, beliefs, humanity. Friedhelm turns into a soulless killing machine... Wilhelm deserts his troops and is court-martialed... Charlotte's Nazi ideology crumbles when she betrays a Jewish nurse helping the German army... Greta obtains papers for Viktor's escape by selling herself to an SS colonel. They and millions of others wanted to be heroes; but none of them could imagine what the war would ultimately do to them and to the rest of the world.||||2013||||series||||TV-MA||||Action, Drama, History
Death Billiards||||An old man and a young adult find themselves in a strange bar where the barman forces them to bet their lives in a game of billiards.||||2013||||movie||||N/A||||Animation, Short, Drama
Pianist||||Manu is an orphan. He spends his spare time as an album composer at Arphas Amar's (Aju Varghese) Amar Recording Studio.||||2014||||movie||||N/A||||Musical, Romance
Julia||||This Oscar-winning drama, based on the writing of Lillian Hellman, depicts the relationship between two friends and its unexpected consequences. After Lillian, a renowned playwright, reunites in Russia with her childhood playmate Julia, the writer is recruited to smuggle funds into Germany to aid the anti-Nazi movement. Waiting in the wings is Lillian's lover and mentor, Dashiell Hammett, who is unaware of her dangerous assignment.||||1977||||movie||||PG||||Drama
Kathmandu||||Kathmandu, the capital city of Nepal is somewhat becoming fragile in terms of sociological and cultural facets. The city is deteriorating. The norms and values of family life is waning. Generation gap has accompanied various disastrous problems. The movie "Kathmandu" sheds light into the critical problems of family life in Kathmandu which could result to a fatal end. The deviation of youths is another grave scenario in Kathmandu. They are blown to carefree life where they fatally engross in multiple cases of drugs addiction, pre-marital sex, criminal attitudes and awful defiance of caretaker or guardian. They are just bewildered by the indifference of all.||||2011||||movie||||N/A||||Family
Tokyo Bandwagon||||N/A||||2013||||series||||N/A||||Drama
Natak||||N/A||||1975||||movie||||N/A||||N/A
Przepis na zycie||||N/A||||2012||||movie||||N/A||||Short, Comedy
True Law||||What happens when the person you are closest to is also the person who hurts you the most? Mike, Sean and James are college friends who decide to open up the law firm known around the world as 3W. When star football player Johnathan Woodley is accused of killing his girlfriend 3W is called to the defense.....but will family secrets, infidelity and lies cause the lawyer trio to lose the case or will somebody else lose their life?||||2015||||movie||||N/A||||Drama
The Honourable Woman||||Centers on Nessa Stein, a woman who inherits her father's arms business and finds herself in a international maelstrom when as she continues to promote the reconciliation between Israelis and Palestinians.||||2014||||series||||N/A||||Drama, Thriller
Gomorrah||||"Gomorra" is a contemporary Neapolitan mob drama that exposes Italy's criminal underbelly by telling five stories of individuals who think they can make their own compact with Camorra, the area's Mafia.||||2008||||movie||||NOT RATED||||Crime, Drama
War and Peace||||By 1812, Napoleon's forces controlled much of Europe. Russia, one of the few countries still unconquered, prepares to face Napoleon's troops together with Austria. Among the Russian soldiers are Count Nicholas Rostov and Prince Andrei Bolkonsky. Count Pierre Bezukhov, a friend of Andrei's and self-styled intellectual who is not interested in fighting. Pierre's life changes when his father dies, leaving him a vast inheritance. He is attracted to Natasha Rostov, Nicholas's sister, but she is too young, so he gives in to baser desires and marries the shallow, manipulative Princess Helene. The marriage ends when Pierre discovers his wife's true nature. Andrei is captured and later released by the French, and returns home only to watch his wife die in childbirth. Months later, Pierre and Andrei meet again. Andrei sees Natasha and falls in love, but his father will only permit the marriage if they postpone it for one year until Natasha turns 17. While Andrei is away on a military mission, Natasha is drawn to Anatole Kuragin, a womanizer. Pierre saves Natasha by telling her of Anatole's past before she can elope with him. Napoleon invades Russia. Pierre visits Andrei on the eve of the battle, and observes the battle that follows. Traumatized by the carnage, he vows to kill Napoleon himself.||||1956||||movie||||PG||||Drama, Romance, War
The Great Train Robbery||||Among the earliest existing films in American cinema - notable as the first film that presented a narrative story to tell - it depicts a group of cowboy outlaws who hold up a train and rob the passengers. They are then pursued by a Sheriff's posse. Several scenes have color included - all hand tinted.||||1903||||movie||||TV-G||||Short, Action, Western
Houdini||||Follow the man behind the magic as he finds fame, engages in espionage, battles spiritualists and encounters the greatest names of the era, from U.S. presidents to Sir Arthur Conan Doyle and Grigori Rasputin.||||2014||||series||||TV-14||||Biography, Drama
Bedlam||||Nell Bowen, the spirited protege of rich Lord Mortimer, becomes interested in the conditions of notorious St. Mary's of Bethlehem Asylum (Bedlam). Encouraged by the Quaker Hannay, she tries to bring support to reforming Bedlam, but the cruel Master Sims who runs it has her committed there. The inmates, however, have the last say.||||1946||||movie||||APPROVED||||Drama, Horror, Thriller
John Hodgman: Ragnarok||||On December 21, 2011, John Hodgman predicted that a series of major catastrophes would strike the planet in one year, ending life on earth as we know it. On December 21, 2012, he gathered his followers to a former warehouse on the shore of the Gowanus Canal to greet their fate together. This is the only document of that evening.||||2013||||movie||||TV-14||||Comedy, Music
Taxi Brooklyn||||TAXI: BROOKLYN is an action-comedy police procedural centered on the fractious, closely bonded partnership between a streetwise Marseilles-born New York City taxi driver and an intensely driven NYPD detective for whom this immigrant cabbie becomes chauffeur, insider on the streets, and unofficial partner.||||2014||||series||||N/A||||Action, Comedy, Crime
Behind Enemy Lines||||Fighter navigator Chris Burnett wants out: he was looking for something more than the boring recon missions he's been flying. He finds himself flying the lone Christmas day mission over war-torn Bosnia. But when he talks pilot Stackhouse into flying slightly off-course to check out an interesting target, the two get shot down. Burnett is soon alone, trying to outrun a pursuing army, while commanding officer Reigert finds his rescue operation hamstrung by politics, forcing Burnett to run far out of his way.||||2001||||movie||||PG-13||||Action, Drama, Thriller
The Missing||||In 19th-century New Mexico, a father (Tommy Lee Jones) comes back home, hoping to reconcile with his adult daughter Maggie (Cate Blanchett). Maggie's daughter is kidnapped, forcing father and estranged daughter to work together to get her back.||||2003||||movie||||R||||Adventure, Thriller, Western
Banished||||British drama created by Jimmy McGovern. The seven-part serial is inspired by events in the eighteenth century when Britain established a penal colony in Australia.||||2015||||series||||N/A||||Drama, History
Jan Hus||||N/A||||1955||||movie||||N/A||||Drama
Castles in the Sky||||It is the mid-1930s and the storm clouds of WWII are forming in Germany. This film charts the work of Robert Watson Watt, the pioneer of Radar, and his hand-picked team of eccentric yet brilliant meteorologists as they struggle to turn the concept of Radar into a workable reality. Hamstrung by a tiny budget, seemingly insurmountable technical problems and even a spy in the camp, Watson Watt also has to deal with marital problems as he chases his dream. By 1939, Watson Watt and his team have developed the world's first Radar system along the south east coast of England - a system that, in 1940, will prove pivotal in winning the Battle of Britain.||||2014||||movie||||NOT RATED||||Biography, Drama, History
Gekijouban PriPara: Minna Atsumare! Prism Tours||||N/A||||2015||||movie||||N/A||||Animation
Code of a Killer||||DCS David Baker headed up the investigation into the brutal murders of two Leicestershire schoolgirls between 1983 and 1987. Only a few miles away, Dr Alec Jeffreys, was a scientist at Leicester University who, on 10 September 1984, invented a remarkable technique to read each individual's unique DNA fingerprint. When a local teenager admitted to one of the murders but not the other, Baker asked Jeffreys to analyze the DNA evidence left at the crime scenes. Both men were shocked to discover that the teenager was innocent, his confession false. DCS Baker then took the extraordinarily brave step to launch the world's first ever DNA manhunt, testing over five thousand local men to track down the killer.||||2015||||series||||N/A||||Biography, Crime, Drama
Ghost in the Shell Arise: Border 1 - Ghost Pain||||In this prequel set one year after the fourth World War, cyborg and hacker extraordinaire Motoko Kusanagi from the military's 501st Secret Unit finds herself wrapped up in the investigation of a devastating bombing.||||2013||||movie||||TV-MA||||Animation, Action, Sci-Fi
Street Fighter: Assassin's Fist||||A multi-layered series that looks back to the formative years of Ryu and Ken as they live a traditional warrior's life in secluded Japan. The boys are, unknowingly, the last practitioners of the ancient fighting style known as "Ansatsuken" (Assassin's Fist). The series follows them as they learn about the mysterious past of their master, Goken, and the tragic, dark legacy of the Ansatsuken style. Can their destiny be changed, or will history repeat itself?||||2014||||series||||TV-14||||Action, Adventure, Drama, Fantasy, Thriller
Justice, My Foot!||||Stephen Chow's special brand of very modern, very Hong Kong screwball comedy entered a new phase with Justice, My Foot!, a costume farce set in imperial China. Chow is a shyster with an equally eccentric kung-fu ace of a wife, hilariously played with Anita Mui Yim-fong. Accompanied by Chow's number one screen sidekick, Ng Man-tat, he manages to bring justice to the court and laughter to the viewer.||||1992||||movie||||PG-13||||Action, Comedy, Drama
Victoria||||A young Spanish woman who has recently moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.||||2015||||movie||||NOT RATED||||Crime, Drama, Romance
Cuffs||||Cuffs is a fresh, authentic and visceral drama that will take the audience on an exhilarating ride through the challenges of front-line policing. Adrenalized and vibrant, the show is packed full of dramatic incidents and colourful characters. From a booby trapped cannabis farm in a suburban semi to an elderly farmer's wife with a shotgun, the stories are surprising and exciting. There will be more absurd altercations - such as a middle-class dog-napping or fisticuffs between pensioners - as well as the daily grind of speeding drivers, city-centre shoplifters and Saturday night drinkers.||||2015||||series||||N/A||||Crime, Drama
Roadies||||A road crew helps with a rock band's major multi-city tour.||||2016||||series||||TV-MA||||Comedy, Drama, Music
The Girlfriend Experience||||Chelsea (Sasha Grey) is a high-priced $2,000-an-hour call girl in Manhattan, offering a 'girlfriend experience': she'll dress with the client in mind, go to dinner and a movie, listen attentively to talk about work and finances, and she'll provide sex. It's October, 2008: a presidential election nears and the economy is in free fall. She has a boyfriend, Chris (Chris Santos), who's a personal trainer. We are shown five non-consecutive days in Chelsea's life. She's working on her Web page, talking to image consultants, and being interviewed by a reporter. She asks clients when their birthdays are and uses that for an astrological prediction. She's drawn to a new client, a writer from L.A. Should she break her rules for him? What if it risks her relationship with Chris? Should she invest in gold?||||2009||||movie||||R||||Drama
Ace Attorney||||This movie is based on the second and fourth cases in the popular video game Phoenix Wright: Ace Attorney. The plot follows Phoenix Wright, a novice lawyer, who faces off against expert prosecutor Miles Edgeworth, who had a perfect win record. He defends Maya Fey, the sister of his deceased mentor, Mia Fey. The court system of the time dictates that the trial can only convene for a total of three days before a verdict must be reached. In the second case, Miles is charged with murder, and it is up to Phoenix to defend him against the best prosecutor of all time, as well as Miles' mentor, Manfred Von Karma, who has not lost a case in forty years! In order to resolve this case, Phoenix must look beyond the drama of the court room and search for clues left by Mia on a 15 years old case, the DL-6.||||2012||||movie||||N/A||||Comedy, Crime, Drama, Mystery, Thriller
Feed the Beast||||Two friends open up a restaurant together.||||2016||||series||||TV-14||||Crime, Drama
Tyrannosaurus Sex||||N/A||||2010||||movie||||N/A||||Animation
The Abandoned||||In 1966, somewhere in Russia, a wounded woman drives a truck to an isolated farm with two babies. Forty years later, the film producer Marie Jones leaves her daughter in California and travels back to her home land in the wilderness of Russia. Marie is one of the children and had received a phone call from the notary public Andrei Misharin, who told her where the farm of her family is located. Marie arrives at the abandoned house and meets the stranger Nicolai, who tells her that he had also received a call from Misharin and he is her twin brother. Weird things happen in the house and Marie and Nicolai are haunted by zombie-like ghosts of themselves. Further, they find that they are trapped in the house and can not leave the place.||||2006||||movie||||R||||Horror, Mystery, Thriller
Transcendent||||From the outside, 18-year-old Rachel Woods looks like she has it all; beauty, money, and a future full of hope. But on the inside, Rachel struggles with the fact that she's never really lived life on her own terms. All too often she concedes to overbearing parents with lofty expectations as to what Rachel should 'be' in the future. Rachel's entire world transforms after she meets Swan, a mysterious teen from a foreign land. As their relationship blossoms, Swan teaches Rachel that the only person she has to make happy in her life is herself.||||2012||||movie||||N/A||||Mystery
Educating Nina||||N/A||||1984||||movie||||X||||Adult
Trapped||||When their daughter is abducted and taken for ransom by a gang of serial kidnappers, a young doctor and his wife find themselves held hostage while a 24-hour plan to extort their money is set into motion. Now, with time running out and the health of their asthmatic daughter at serious risk, they find themselves in a life-and-death race against the clock as the "perfect crime" begins spiraling towards an unthinkable, terrifying and deadly conclusion.||||2002||||movie||||R||||Action, Crime, Drama
Wolf Creek||||Three backpackers travel into the Australian Outback, only to find themselves stranded at Wolf Creek crater. Once there they are encountered by a bushman, Mick Taylor, who offers them a ride back to his place. Little do the three know that their adventure into the Outback, would be a complete nightmare after the backpackers find a way to escape.||||2005||||movie||||R||||Horror, Thriller
High & Low: The Movie 3 - Final Mission||||In order to conceal past corruption by the government, the Kyuryu group proceeds on a plan to destroy a street and build a casino. To stop the Kyuryu group, members of SWORD begin to move.||||2017||||movie||||N/A||||Action, Drama
Residue||||An unnamed UK metropolis. The future. Renowned photojournalist JENNIFER PRESTON is investigating the aftermath of a terrible explosion that ripped through the city on New Year's Eve. Known simply as 'The Catastrophe', this shocking tragedy has left behind a festering wound. The city is on edge, thousands have evacuated and a sprawling, militarized Quarantine Zone has been erected around the epicentre of the blast. The 'QZ', as it becomes known, is a network of empty buildings and abandoned streets, shrouded beneath clinical plastic and fenced in behind impenetrable barricades. Heavily armed security units ensure that nobody goes in and nobody comes out. As unexplained and increasingly bizarre acts of violence erupt across the city, Jennifer begins to notice strange, ephemeral phantoms in her photographs. What begins as an artistic documentation of The Catastrophe's lingering aftershock soon becomes an obsession with 'The Phenomenon' - a seeming paranormal phenomenon gripping the perimeter of the Quarantine Zone. Jennifer slowly but surely becomes convinced that The Catastrophe and The Phenomenon she is uncovering are not disconnected. And when her theories eventually incite interest, not all of which are welcome, Jennifer learns that the reality is more complex, and dangerous, than even she imagined. Jennifer's investigation becomes a race against time. Can she discover the cause of the Catastrophe before the authorities get to her? Can she save her boyfriend, government advisor JONAS FLACK, from the danger inside the QZ when the evidence she uncovers goad him to investigate for himself? And what of her one ally, detective LEVIS MATHIS, who's own search for the truth behind The Catastrophe, in which his daughter died, brings him into direct conflict with the dangerous and powerful conspirators orchestrating events? Most importantly, can she solve the chilling riddle of the strange entities in her photographs before The Phenomenon rips her life apart?||||2015||||movie||||N/A||||Drama, Horror, Mystery, Sci-Fi, Thriller
Hoshin||||N/A||||2015||||movie||||N/A||||Mystery
Nippon y Yokoso||||N/A||||2005||||movie||||N/A||||Drama
Dating Daisy||||Two passionate twenty-somethings in an on-again / off-again relationship decide to road trip home together for the holidays.||||2016||||movie||||N/A||||Comedy, Drama, Family
Proof||||The daughter of a brilliant but mentally disturbed mathematician (recently deceased) tries to come to grips with her possible inheritance: his insanity. Complicating matters are one of her father's ex-students who wants to search through his papers and her estranged sister who shows up to help settle his affairs.||||2005||||movie||||PG-13||||Drama, Mystery
The Three Musketeers||||After failing in a scheme to steal Leonardo Da Vinci's airship blueprints, the Musketeers are disbanded by Cardinal Richelieu leaving Athos, Porthos and Aramis on the streets of Paris. In the meantime, the young, reckless and ambitious D'Artagnan has set off from Gascony with dreams of becoming a musketeer himself, not realizing that they have been disbanded. In no time, D'Artagnan manages to offend Athos, Porthos and Aramis on different occasions and challenges them all to duels. However before the duels can take place they are attacked by guards, trying to arrest them for illegal dueling. The ex-musketeers and D'Artagnan fight off the soldiers, leading to the four men becoming a band with the motto of "All for one, and one for all". Count Richelieu is not only determined to be rid of the musketeers, but also schemes with Athos' former lover Milady to undermine the reign of King Louis and his wife. The musketeers and D'Artagnan are determined to save the royal family and France itself.||||2011||||movie||||PG-13||||Action, Adventure, Romance
Mask||||Rusty Dennis is the mother of Rocky, a seriously deformed but extremely intelligent and emotionally warm teenager. Rusty is a no-nonsense mother whose wild lifestyle is often at odds with her tenderness and protectiveness towards Rocky. She is determined that Rocky be given the same chances and happiness that everyone else takes for granted.||||1985||||movie||||PG-13||||Biography, Drama
Blood Diamond||||A story following Archer, a man tortured by his roots. With a strong survival instinct, he has made himself a key player in the business of conflict diamonds. Political unrest is rampant in Sierra Leone as people fight tooth for tooth. Upon meeting Solomon, and the beautiful Maddy, Archer's life changes forever as he is given a chance to make peace with the war around him.||||2006||||movie||||R||||Adventure, Drama, Thriller
Glue||||"A teenage summer in a small town in the desert, a dysfunctional family, a rock band, a can full of glue, two boys, one girl, loads of tongue kisses, dry heat, wind in Patagonia, existential angst... A teenage story in the middle of nowhere."||||2006||||movie||||UNRATED||||Drama, Romance
Mind Game||||The film follows Nishi, a loser who has a crush on his childhood girlfriend. After an encounter with the Japanese mafia, the film follows Nishi as he journeys to heaven and back, and ends up trapped in an even more unlikely place. Nishi (and some friends) attempt to break out of their trap, and discover what it truly means to be alive along the way. This is a mind-bending trip that uses some of the most innovative animation ever created.||||2004||||movie||||N/A||||Animation, Adventure, Comedy, Fantasy
Heartless||||Jamie Morgan, a young man with a large heart-shaped birthmark on his face, discovers that there are demons on the streets of East London.||||2009||||movie||||N/A||||Drama, Fantasy, Horror
Battle Creek||||Two detectives with different views on the world team up and using cynicism, guile and deception, they clean up the streets of Battle Creek.||||2015||||series||||N/A||||Comedy, Crime, Drama
High Society||||C.K. Dexter-Haven, a successful popular jazz musician, lives in a mansion near his ex-wife's Tracy Lord's family estate. She is on the verge of marrying a man blander and safer than Dex, who tries to win Tracy's heart again. Mike Connor, an undercover tabloid reporter, also falls for Tracy while covering the nuptials for Spy magazine. Tracy must choose between the three men as she discovers that "safe" can mean "deadly dull" when it comes to husbands and life.||||1956||||movie||||NOT RATED||||Comedy, Musical, Romance
